73,60,53
75,59,55
76,58,56
76,58,58
76,59,56
74,59,60
72,58,61
73,60,57
74,62,55
75,62,55
76,62,58
77,60,57
74,60,59
73,60,59
74,59,60
78,58,60
80,58,56
79,59,59
77,60,59
75,60,60
78,59,59
78,60,59
78,60,58
76,61,59
75,61,58
76,61,57
78,60,58
77,58,59
77,58,60
80,60,55
79,60,56
79,60,55
79,59,56
78,59,56
78,59,57
77,59,58
79,58,58
77,60,55
76,60,56
78,57,60
76,55,62
76,60,58
74,58,59
77,60,58
79,60,57
78,60,57
77,60,57
78,58,61
78,60,61
78,59,58
76,58,60
74,62,59
79,62,53
79,58,56
77,58,57
77,61,56
77,61,54
76,59,56
76,59,59
78,58,57
77,61,56
75,62,57
77,58,62
78,56,59
77,60,57
76,59,57
76,60,60
75,62,53
77,64,45
76,64,50
77,62,51
75,64,55
72,63,57
74,61,58
79,63,53
75,56,58
71,56,57
69,59,57
72,62,49
74,63,48
73,58,53
73,56,58
72,55,60
73,59,56
72,59,56
74,63,50
73,60,58
74,57,57
74,57,57
75,59,51
73,63,52
74,60,53
72,57,58
73,56,59
75,58,57
74,58,59
72,57,56
71,59,58
70,62,56
74,65,49
75,63,53
75,61,54
77,61,52
76,59,56
75,58,53
75,58,59
74,59,57
76,64,53
75,62,56
76,60,57
75,60,58
74,62,58
73,61,58
76,60,55
76,60,58
76,59,60
79,59,58
77,57,61
76,57,63
74,61,59
77,63,56
77,60,58
77,60,58
76,59,61
76,60,58
76,61,58
77,57,60
