82,63,62
82,62,65
78,60,53
77,61,55
80,61,52
78,63,54
78,61,54
80,62,51
79,60,54
81,60,52
82,60,52
80,61,54
79,61,57
80,60,56
82,58,59
82,61,51
83,63,47
83,60,55
80,60,61
84,61,60
83,58,60
83,61,58
83,63,56
84,62,58
83,64,54
85,62,55
85,63,54
86,63,56
84,62,58
84,60,61
83,63,58
86,63,56
84,59,62
83,59,63
84,63,60
83,63,62
85,62,61
85,63,61
86,63,61
85,62,62
84,64,62
84,61,66
85,62,64
85,62,63
84,61,63
86,60,66
86,60,66
86,62,65
84,65,63
85,64,62
86,65,59
85,64,62
83,65,63
85,64,60
83,63,63
84,62,64
83,64,65
83,64,62
84,63,62
83,64,62
83,63,62
84,64,64
83,61,63
83,63,62
83,62,62
82,61,65
78,60,52
79,61,51
79,58,55
77,61,57
78,62,56
80,59,56
80,59,56
